bot,user,timestamp,namespace,title,comment,length_old,length_new,revision_old,revision_new
True,Cewbot,1731522486,1,Talk:Hassan Badra,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),273,262,1205607918,1257191268
False,Ikeshut2,1731522490,2,User:Ikeshut2/sandbox4,/* Publications */,16712,16712,1257191139,1257191277
True,B-bot,1731522491,3,User talk:Rublamb,Notification that [[:File:National Technical Honor Society crest.png]] is orphaned and will be deleted in seven days per [[WP:CSD#F5]],30130,31271,1257055707,1257191285
True,Cewbot,1731522492,1,Talk:Sara Bahrami,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),184,175,1205625022,1257191289
True,Cewbot,1731522495,1,Talk:Bai Yang (table tennis),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),259,248,1205627190,1257191294
True,Cewbot,1731522501,1,Talk:Suhail Bahwan,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),224,212,1210856596,1257191312
True,Cewbot,1731522498,1,Talk:Fabio Badraun,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),262,251,1205607935,1257191302
True,Cewbot,1731522504,1,Talk:Joan Bagaria,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),286,275,1205613187,1257191320
False,Simeon,1731522505,15,Category talk:Zimbabwean writers by century,[[Wikipedia:WikiProject|WikiProject]] tagging,55,103,1239149190,1257191322
True,Cewbot,1731522507,1,Talk:Charlotte Lily Baidoo,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),246,235,1205627210,1257191328
False,Geschichte,1731522512,0,Mark Tanko,afd,3864,4585,1256735611,1257191341
True,Cewbot,1731522510,1,Talk:Arijit Bagui,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),272,261,1205621137,1257191335
True,Cewbot,1731522513,1,Talk:Nibal Madhat Badr,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),280,271,1205607947,1257191342
False,Eoprice,1731522520,3,User talk:Eoprice,/* ETH Zuerich */ Reply,3820,4043,1256994921,1257191353
True,Cewbot,1731522516,1,Talk:Norshahliza Baharum,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),338,327,1205623175,1257191347
True,Cewbot,1731522519,1,Talk:Anders Bærtelsen,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),211,200,1205611128,1257191351
False,ManiacOfSport,1731522525,0,Kosovo national under-21 football team,/* Recent call-ups */ https://www.ffk-kosova.com/kombetarja-u19-i-nis-me-optimizem-pergatitjet-per-ndeshjet-kualifikuese-te-evropianit-2025/,30435,30550,1256515413,1257191361
True,Cewbot,1731522528,1,Talk:Mariela Baeva,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),290,278,1205611135,1257191371
True,Cewbot,1731522522,1,Talk:Batya Bagully,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),311,299,1205621152,1257191359
True,Citation bot,1731522520,0,The Arsenio Hall Show,Added date. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Spinixster | [[Category:American television series revived after cancellation]] | #UCB_Category 433/460,42441,42459,1257008852,1257191357
True,Cewbot,1731522525,1,Talk:Marwan Badreldin,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),234,223,1205607954,1257191364
True,ListeriaBot,1731522495,4,Wikipedia:WikiProject Women in Red/Missing articles by time period/Deaths 2017,Wikidata list updated [V2],947876,950073,1255883050,1257191314
False,170.249.139.4,1731522526,0,Burt,/* Fictional characters */,8056,8062,1256180488,1257191367
True,B-bot,1731522523,6,File:Official logo of the All India Anna Dravida Munnetra Kazhagam.png,"Tagging orphaned non-free image for deletion.  If this image is not added to an article in the next seven days, it will be deleted.",337,388,1219660469,1257191360
True,Cewbot,1731522534,1,Talk:Júnior Bahia,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),273,262,1205623184,1257191383
True,Cewbot,1731522531,1,Talk:Marcelo Báez,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),214,202,1205611140,1257191379
False,Mockapedia,1731522535,0,Jschlatt,Please see the talk page before opening this can of worms again.,15063,15043,1257191184,1257191384
False,109.54.169.165,1731522527,0,Yu-Gi-Oh! Trading Card Game,"/* Yu-Gi-Oh! Rush Duel */Fixed typos, added clarity",40183,40261,1257050080,1257191374
False,Simeon,1731522529,15,Category talk:20th-century Zimbabwean writers,[[Wikipedia:WikiProject|WikiProject]] tagging,77,103,1197370036,1257191373
True,Cyberbot I,1731522530,2,User:Cyberpower678/RfX Report,"Updating RFX Report, 1 RFAs, 0 RFBs ([[en:WP:PEACHY|Peachy 2.0 (alpha 8)]])",1178,1178,1257185274,1257191375
True,Cewbot,1731522543,1,Talk:Asad Baig,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),229,217,1205627268,1257191405
True,Cewbot,1731522537,1,Talk:Kaka Bagyenda,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),324,313,1205621181,1257191387
False,170.249.139.4,1731522539,0,Burt,/* Fictional characters */,8062,8069,1257191367,1257191392
True,Cewbot,1731522540,1,Talk:Bai Yu (actor),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),293,282,1205627233,1257191396
True,Lowercase sigmabot III,1731522540,5,Wikipedia talk:Four Award/Archive 6,Archiving 1 discussion(s) from [[Wikipedia talk:Four Award]]) (bot,115297,118794,1201930614,1257191397
True,Lowercase sigmabot III,1731522542,5,Wikipedia talk:Four Award,Archiving 1 discussion(s) to [[Wikipedia talk:Four Award/Archive 6]]) (bot,22460,18963,1257165902,1257191403
True,Cewbot,1731522546,1,Talk:Ahsan Baig,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),230,218,1205627273,1257191413
True,Cewbot,1731522549,1,Talk:Andrea Bagioli,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),182,170,1205619126,1257191419
True,B-bot,1731522545,3,User talk:Articist,Notification that [[:File:Official logo of the All India Anna Dravida Munnetra Kazhagam.png]] is orphaned and will be deleted in seven days per [[WP:CSD#F5]],65281,66468,1251515775,1257191408
True,Cewbot,1731522555,1,Talk:Djelloul Baghli,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),281,269,1205617329,1257191434
True,Cewbot,1731522552,1,Talk:Kasem Baikam,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),271,260,1205628938,1257191425
False,Baylorc,1731522562,0,Edangimangalam Vellanur,Added short description,471,519,1153124946,1257191448
True,Cewbot,1731522561,1,Talk:Baek Do-seon,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),251,240,1205609345,1257191447
True,Cewbot,1731522558,1,Talk:Paige Bailey-Gayle,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),546,535,1205628958,1257191442
False,Therguy10,1731522557,0,Green Lantern (Six Flags Great Adventure),Changed some info now that it is officially defunct. Needs some help adding information regarding it's closure as well as editing the box on the right side.,26986,27099,1257174028,1257191440
False,ProfGray,1731522560,0,Israel Ta-Shma,added [[Category:Hebrew University of Jerusalem]] using [[WP:HC|HotCat]],13997,14042,1257188670,1257191444
True,Cewbot,1731522564,1,Talk:Simon Bækgaard,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),216,204,1205609351,1257191453
True,Cewbot,1731522567,1,Talk:Dani Baijens,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),271,259,1205627313,1257191460
True,Cewbot,1731522570,1,Talk:Mehdi Bahmad,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),204,193,1205623204,1257191466
False,Thriley,1731522564,0,Keurig Dr Pepper,/* Brands */,89453,89473,1254431791,1257191455
False,TenPoundHammer,1731522570,0,Telluride (Tim McGraw song),add producers,2815,2864,1228202789,1257191464
True,InternetArchiveBot,1731522568,0,Natasha Fatah,Rescuing 1 sources and tagging 0 as dead.) #IABot (v2.0.9.5) ([[User:Whoop whoop pull up|Whoop whoop pull up]] - 21722,7433,7625,1249525103,1257191462
False,GhostInTheMachine,1731522568,0,Babe Jenson,"Changing [[Wikipedia:Short description|short description]] from ""main character from mummy movies"" to ""Fictional character from The Mummy films""",10707,10715,1257189804,1257191461
False,Simeon,1731522570,15,Category talk:20th-century Zimbabwean people by occupation,[[Wikipedia:WikiProject|WikiProject]] tagging,77,103,1197370033,1257191469
True,Cewbot,1731522573,1,Talk:Bararq Bahtobe,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),270,259,1205627321,1257191474
False,Launchballer,1731522553,11,Template talk:Did you know,/* Older nominations */ rm top 5 sections,25181,24026,1257190416,1257191429
False,217.180.194.8,1731522577,0,2024 Florida elections,,1340,1324,1225716153,1257191482
True,Cewbot,1731522576,1,Talk:Bae Ki-woong,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),247,236,1215799938,1257191481
True,B-bot,1731522579,6,File:Olympiacos F.C. Logo.svg,"Tagging orphaned non-free image for deletion.  If this image is not added to an article in the next seven days, it will be deleted.",245,296,1255677638,1257191490
False,Ecrm87,1731522579,0,Royal Family Order of George IV,"Link cleanup, minor corrections",8214,8160,1240751305,1257191489
True,Cewbot,1731522579,1,Talk:Nemo Bahari,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),254,243,1205623210,1257191488
True,Cewbot,1731522582,1,Talk:Bae Ho-jo,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),248,237,1205609372,1257191497
True,Cewbot,1731522585,1,Talk:Bae Jin-seok,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),249,238,1205650720,1257191505
True,Cewbot,1731522588,1,Talk:Gurgen Baghdasaryan,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),215,204,1205617335,1257191514
False,InterComMan,1731522584,0,Wind Vision,,6105,6131,1257184203,1257191503
True,Cewbot,1731522594,1,Talk:Mohamed Baghdadi,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),276,265,1205617342,1257191528
False,109.54.169.165,1731522586,0,Yu-Gi-Oh! Trading Card Game,,40261,40267,1257191374,1257191515
True,Cewbot,1731522591,1,Talk:Moussa Sidi Bagayoko,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),271,259,1205613239,1257191522
False,Rmmiller364,1731522597,2,User:Seraphim30/sandbox/The Four Apostles,,11743,11666,1255423385,1257191534
False,TenPoundHammer,1731522600,0,Telluride (Tim McGraw song),categories,2864,3027,1257191464,1257191541
True,Cewbot,1731522600,1,Talk:Mohamed Badr,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),257,246,1205608006,1257191543
False,GhostInTheMachine,1731522597,0,List of Chevrolet vehicles,Reverting edit(s) by [[Special:Contributions/2601:248:5480:AD60:2C77:683A:77DE:46F5|2601:248:5480:AD60:2C77:683A:77DE:46F5]] ([[User_talk:2601:248:5480:AD60:2C77:683A:77DE:46F5|talk]]) to rev. 1253693906 by Rrostrom: non-constructive [[w:en:WP:RW|(RW 16.1)]],48936,48927,1257191288,1257191539
True,B-bot,1731522600,3,User talk:Yedaman54,Notification that [[:File:Olympiacos F.C. Logo.svg]] is orphaned and will be deleted in seven days per [[WP:CSD#F5]],12084,13189,1257055145,1257191544
True,Cewbot,1731522597,1,Talk:Gonzalo Baglivo,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),256,244,1205619151,1257191536
True,DeltaQuadBot,1731522602,2,User:AmandaNP/UTRS Appeals,Bot: Updating UTRS appeal list,3637,3647,1257189336,1257191545
True,Cewbot,1731522603,1,Talk:Mashama Bailey,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),262,250,1205797951,1257191551
False,Knitsey,1731522604,4,Wikipedia:Administrator intervention against vandalism,Reporting [[Special:Contributions/112.206.242.123|112.206.242.123]].,2887,3147,1257190918,1257191553
True,Cewbot,1731522606,1,Talk:Mike Baggetta,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),504,492,1205615599,1257191560
True,Cewbot,1731522609,1,Talk:Mohamed Bahamou,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),262,251,1205621243,1257191573
True,DeltaQuadBot,1731522604,2,User:AmandaNP/UAA/Time,[[User:DeltaQuadBot|DeltaQuadBot]] UAA Updating Run Time.,16,16,1257189988,1257191552
True,Qwerfjkl (bot),1731522616,118,Draft:Cheesus122,[[WP:BOT|Bot]]: Adding AfC template ([[Wikipedia:Bots/Requests for approval/Qwerfjkl (bot) 15|Task 15]]),464,490,1257191533,1257191600
True,Cewbot,1731522612,1,Talk:Baek Seung-hyun,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),261,250,1205609384,1257191586
True,Cewbot,1731522615,1,Talk:Jade Bahr,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 6 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),372,360,1205625067,1257191598
False,Mathglot,1731522602,4,Wikipedia:Community response to Asian News International vs. Wikimedia Foundation,/* Contacted by one of the editors */ Tabbed refactoring in progress; temp use of {{excerpt}}.,467496,417083,1257189907,1257191547
True,Community Tech bot,1731522617,4,Wikipedia:Database reports/PRODed articles with deletion logs,Bot: Updating report,2520,3178,1257099264,1257191603
False,InterComMan,1731522615,0,Wind Vision,,6131,6165,1257191503,1257191597
False,Simeon,1731522613,15,Category talk:20th-century Zimbabwean judges,[[Wikipedia:WikiProject|WikiProject]] tagging,157,123,1223258241,1257191589
False,Babybrew6,1731522620,0,Alpine Club (UK),,15126,15130,1254668996,1257191609
True,Cewbot,1731522630,1,Talk:Bae Jin-young,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),241,230,1205609390,1257191633
True,Lowercase sigmabot III,1731522631,5,Wikipedia talk:Arbitration/Requests/Enforcement/Archive 7,Archiving 1 discussion(s) from [[Wikipedia talk:Arbitration/Requests/Enforcement]]) (bot,5509,10747,1256391415,1257191636
True,Cewbot,1731522627,1,Talk:Kaloyan Baev,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),260,249,1205611341,1257191623
